time,T_Dalam,H_Dalam
"""2021-02-25T06:59:53.820Z""",26,70.7
"""2021-02-25T06:59:56.821Z""",26,70.7
"""2021-02-25T06:59:59.820Z""",25.9,70.5
"""2021-02-25T07:00:02.829Z""",25.9,70.5
"""2021-02-25T07:00:05.819Z""",25.9,70.6
"""2021-02-25T07:00:08.822Z""",25.9,70.5
"""2021-02-25T07:00:11.819Z""",25.9,70.5
"""2021-02-25T07:00:14.824Z""",25.9,70.5
"""2021-02-25T07:00:17.819Z""",25.9,70.5
"""2021-02-25T07:00:20.822Z""",25.9,70.7
"""2021-02-25T07:00:23.819Z""",25.9,70.8
"""2021-02-25T07:00:26.822Z""",25.9,70.9
"""2021-02-25T07:00:29.819Z""",25.9,70.2
"""2021-02-25T07:00:32.820Z""",25.9,71.3
"""2021-02-25T07:00:35.819Z""",25.9,71.5
"""2021-02-25T07:00:38.820Z""",25.9,71.7
"""2021-02-25T07:00:41.829Z""",25.9,71.8
"""2021-02-25T07:00:44.823Z""",25.9,71.1
"""2021-02-25T07:00:47.819Z""",25.9,72.1
"""2021-02-25T07:00:50.822Z""",25.9,72.4
"""2021-02-25T07:00:53.822Z""",25.9,71.2
"""2021-02-25T07:00:56.820Z""",25.9,72.6
"""2021-02-25T07:00:59.821Z""",25.9,72.7
"""2021-02-25T07:01:02.818Z""",25.9,72.8
"""2021-02-25T07:01:05.822Z""",25.9,72.9
"""2021-02-25T07:01:08.819Z""",25.9,73
"""2021-02-25T07:01:11.819Z""",25.9,73.1
"""2021-02-25T07:01:14.822Z""",25.9,73.2
"""2021-02-25T07:01:17.822Z""",25.9,73.3
"""2021-02-25T07:01:20.818Z""",25.9,73.4
"""2021-02-25T07:01:23.821Z""",25.9,72.1
"""2021-02-25T07:01:26.822Z""",25.9,73.4
"""2021-02-25T07:01:29.819Z""",25.9,73.5
"""2021-02-25T07:01:32.821Z""",25.9,73.5
"""2021-02-25T07:01:35.820Z""",25.9,73.5
"""2021-02-25T07:01:38.819Z""",25.9,73.6
"""2021-02-25T07:01:41.828Z""",25.9,73.6
"""2021-02-25T07:01:44.819Z""",25.9,72.7
"""2021-02-25T07:01:47.822Z""",25.9,73.6
"""2021-02-25T07:01:50.818Z""",25.9,72.7
"""2021-02-25T07:01:53.821Z""",25.9,73.7
"""2021-02-25T07:01:56.821Z""",25.9,73.7
"""2021-02-25T07:01:59.818Z""",26,73.9
"""2021-02-25T07:02:02.821Z""",26,73.9
"""2021-02-25T07:02:05.823Z""",25.9,73.8
"""2021-02-25T07:02:08.818Z""",25.9,73.9
"""2021-02-25T07:02:11.821Z""",25.9,74
"""2021-02-25T07:02:14.818Z""",26,74.2
"""2021-02-25T07:02:17.821Z""",26,74.1
"""2021-02-25T07:02:20.818Z""",26,74.1
"""2021-02-25T07:02:23.821Z""",26,74.1
"""2021-02-25T07:02:26.822Z""",26,74.2
"""2021-02-25T07:02:29.819Z""",26,74.1
"""2021-02-25T07:02:32.820Z""",26,74.2
"""2021-02-25T07:02:35.822Z""",26,74.2
"""2021-02-25T07:02:38.818Z""",26,74.2
"""2021-02-25T07:02:41.826Z""",26,74.2
"""2021-02-25T07:02:44.819Z""",26,73.5
"""2021-02-25T07:02:47.821Z""",26,74.3
"""2021-02-25T07:02:50.821Z""",26,74.2
"""2021-02-25T07:02:53.818Z""",26,74.3
"""2021-02-25T07:02:56.822Z""",26,74.4
"""2021-02-25T07:02:59.818Z""",26,74.4
"""2021-02-25T07:03:02.820Z""",26,74.4
"""2021-02-25T07:03:05.821Z""",26,74.3
"""2021-02-25T07:03:08.818Z""",26,74.4
"""2021-02-25T07:03:11.820Z""",26,73.6
"""2021-02-25T07:03:14.822Z""",26,74.4
"""2021-02-25T07:03:17.817Z""",26.1,74.5
"""2021-02-25T07:03:20.821Z""",26,74.4
"""2021-02-25T07:03:23.823Z""",26,74.3
"""2021-02-25T07:03:26.819Z""",26.1,74.4
"""2021-02-25T07:03:29.820Z""",26,74.5
"""2021-02-25T07:03:32.819Z""",26.1,74.5
"""2021-02-25T07:03:35.823Z""",26.1,74.6
"""2021-02-25T07:03:38.820Z""",26.1,74.6
"""2021-02-25T07:03:41.818Z""",26,74.6
"""2021-02-25T07:03:44.820Z""",26.1,73.7
"""2021-02-25T07:03:47.820Z""",26.1,74.6
"""2021-02-25T07:03:50.817Z""",26.1,74.6
"""2021-02-25T07:03:53.820Z""",26.1,74.7
"""2021-02-25T07:03:56.818Z""",26.1,74.7
"""2021-02-25T07:03:59.820Z""",26.1,74.7
"""2021-02-25T07:04:02.820Z""",26.1,74.7
"""2021-02-25T07:04:05.818Z""",26.1,73.5
"""2021-02-25T07:04:08.822Z""",26.1,74.7
"""2021-02-25T07:04:11.820Z""",26.1,74.7
"""2021-02-25T07:04:14.817Z""",26.1,74.7
"""2021-02-25T07:04:17.824Z""",26.1,74.7
"""2021-02-25T07:04:20.820Z""",26.1,74.8
"""2021-02-25T07:04:23.817Z""",26.1,74.8
"""2021-02-25T07:04:26.819Z""",26.2,74.9
"""2021-02-25T07:04:29.818Z""",26.2,75
"""2021-02-25T07:04:32.820Z""",26.2,73.9
"""2021-02-25T07:04:35.816Z""",26.1,73.5
"""2021-02-25T07:04:38.819Z""",26.2,74.9
"""2021-02-25T07:04:41.819Z""",26.1,74.9
"""2021-02-25T07:04:44.817Z""",26.2,74.9
"""2021-02-25T07:04:47.819Z""",26.2,75
"""2021-02-25T07:04:50.816Z""",26.2,75.1
"""2021-02-25T07:04:53.819Z""",26.2,75
"""2021-02-25T07:04:56.817Z""",26.2,75
"""2021-02-25T07:04:59.818Z""",26.2,75
"""2021-02-25T07:05:02.819Z""",26.2,75
"""2021-02-25T07:05:05.817Z""",26.2,75
"""2021-02-25T07:05:08.819Z""",26.2,75
"""2021-02-25T07:05:11.817Z""",26.2,75.2
"""2021-02-25T07:05:14.817Z""",26.2,75.1
"""2021-02-25T07:05:17.820Z""",26.3,75.2
"""2021-02-25T07:05:20.817Z""",26.3,75.2
"""2021-02-25T07:05:23.820Z""",26.2,75.2
"""2021-02-25T07:05:26.816Z""",26.2,75.2
"""2021-02-25T07:05:29.820Z""",26.2,75.2
"""2021-02-25T07:05:32.816Z""",26.2,75.3
"""2021-02-25T07:05:35.820Z""",26.2,75.1
"""2021-02-25T07:05:38.819Z""",26.3,75.1
"""2021-02-25T07:05:41.817Z""",26.3,75.2
"""2021-02-25T07:05:44.820Z""",26.2,75.1
"""2021-02-25T07:05:47.818Z""",26.2,75.1
"""2021-02-25T07:05:50.819Z""",26.3,75.2
"""2021-02-25T07:05:53.817Z""",26.3,74.3
"""2021-02-25T07:05:56.819Z""",26.3,73.9
"""2021-02-25T07:05:59.819Z""",26.3,75.2
"""2021-02-25T07:06:02.816Z""",26.3,75.2
"""2021-02-25T07:06:05.819Z""",26.3,75.1
"""2021-02-25T07:06:08.822Z""",26.3,74.9
"""2021-02-25T07:06:11.821Z""",26.3,74.9
"""2021-02-25T07:06:14.818Z""",26.3,75
"""2021-02-25T07:06:17.817Z""",26.3,74.8
"""2021-02-25T07:06:20.818Z""",26.3,74.7
"""2021-02-25T07:06:23.818Z""",26.4,74.6
"""2021-02-25T07:06:26.817Z""",26.3,74.4
"""2021-02-25T07:06:29.816Z""",26.3,74.2
"""2021-02-25T07:06:32.820Z""",26.4,74.2
"""2021-02-25T07:06:35.816Z""",26.3,73.8
"""2021-02-25T07:06:38.822Z""",26.3,73.8
"""2021-02-25T07:06:41.818Z""",26.3,73.7
"""2021-02-25T07:06:44.817Z""",26.3,72.7
"""2021-02-25T07:06:47.818Z""",26.4,73.5
"""2021-02-25T07:06:50.815Z""",26.3,73.5
"""2021-02-25T07:06:53.819Z""",26.3,73.3
"""2021-02-25T07:06:56.816Z""",26.3,73.2
"""2021-02-25T07:06:59.817Z""",26.3,73.1
"""2021-02-25T07:07:02.816Z""",26.4,73.1
"""2021-02-25T07:07:05.819Z""",26.3,72.9
"""2021-02-25T07:07:08.818Z""",26.4,73.1
"""2021-02-25T07:07:11.816Z""",26.3,72.8
"""2021-02-25T07:07:14.816Z""",26.4,71.9
"""2021-02-25T07:07:17.818Z""",26.3,71.4
"""2021-02-25T07:07:20.816Z""",26.3,72.6
"""2021-02-25T07:07:23.816Z""",26.4,72.6
"""2021-02-25T07:07:26.816Z""",26.4,72.5
"""2021-02-25T07:07:29.818Z""",26.3,72.4
"""2021-02-25T07:07:32.819Z""",26.3,72.4
"""2021-02-25T07:07:35.816Z""",26.3,72.3
"""2021-02-25T07:07:38.816Z""",26.3,72.2
"""2021-02-25T07:07:41.818Z""",26.4,72.3
"""2021-02-25T07:07:44.816Z""",26.4,72.2
"""2021-02-25T07:07:47.817Z""",26.3,70.9
"""2021-02-25T07:07:50.817Z""",26.3,72.1
"""2021-02-25T07:07:53.815Z""",26.3,72
"""2021-02-25T07:07:56.817Z""",26.3,72
"""2021-02-25T07:07:59.816Z""",26.3,72
"""2021-02-25T07:08:02.819Z""",26.3,71.9
"""2021-02-25T07:08:05.820Z""",26.3,71.8
"""2021-02-25T07:08:08.816Z""",26.3,71.9
"""2021-02-25T07:08:11.818Z""",26.3,71.8
"""2021-02-25T07:08:14.820Z""",26.3,71.7
"""2021-02-25T07:08:17.815Z""",26.3,71.7
"""2021-02-25T07:08:20.818Z""",26.2,71.6
"""2021-02-25T07:08:23.815Z""",26.3,71.6
"""2021-02-25T07:08:26.818Z""",26.3,71.6
"""2021-02-25T07:08:29.816Z""",26.2,71.6
"""2021-02-25T07:08:32.818Z""",26.2,71.5
"""2021-02-25T07:08:35.818Z""",26.2,70.5
"""2021-02-25T07:08:38.817Z""",26.2,71.5
"""2021-02-25T07:08:41.820Z""",26.2,71.5
"""2021-02-25T07:08:44.816Z""",26.2,71.5
"""2021-02-25T07:08:47.817Z""",26.2,71.4
"""2021-02-25T07:08:50.818Z""",26.2,71.5
"""2021-02-25T07:08:53.815Z""",26.2,71.3
"""2021-02-25T07:08:56.818Z""",26.2,71.3
"""2021-02-25T07:08:59.815Z""",26.2,71.2
"""2021-02-25T07:09:02.817Z""",26.2,71.1
"""2021-02-25T07:09:05.815Z""",26.1,71
"""2021-02-25T07:09:08.819Z""",26.2,69.8
"""2021-02-25T07:09:11.814Z""",26.2,71.1
"""2021-02-25T07:09:14.817Z""",26.2,71.1
"""2021-02-25T07:09:17.815Z""",26.2,71.1
"""2021-02-25T07:09:20.818Z""",26.1,71
"""2021-02-25T07:09:23.817Z""",26.2,71
"""2021-02-25T07:09:26.817Z""",26.2,70
"""2021-02-25T07:09:29.817Z""",26.1,70.9
"""2021-02-25T07:09:32.816Z""",26.2,71.1
"""2021-02-25T07:09:35.817Z""",26.1,70.8
"""2021-02-25T07:09:38.818Z""",26.1,69.5
"""2021-02-25T07:09:41.819Z""",26.1,70.8
"""2021-02-25T07:09:44.817Z""",26.1,70.7
"""2021-02-25T07:09:47.815Z""",26.1,70.7
"""2021-02-25T07:09:50.814Z""",26.1,70.6
"""2021-02-25T07:09:53.814Z""",26.1,70.6
"""2021-02-25T07:09:56.814Z""",26.1,69.7
"""2021-02-25T07:09:59.815Z""",26.1,70.8
"""2021-02-25T07:10:02.814Z""",26.1,70.6
"""2021-02-25T07:10:05.814Z""",26.1,70.6
"""2021-02-25T07:10:08.815Z""",26.1,70.6
"""2021-02-25T07:10:11.817Z""",26.1,70.6
"""2021-02-25T07:10:14.815Z""",26.1,70.7
"""2021-02-25T07:10:17.816Z""",26.1,70.7
"""2021-02-25T07:10:20.817Z""",26,70.8
"""2021-02-25T07:10:23.814Z""",26,71
"""2021-02-25T07:10:26.817Z""",26.1,71
"""2021-02-25T07:10:29.815Z""",26,70
"""2021-02-25T07:10:32.817Z""",26,71.4
"""2021-02-25T07:10:35.815Z""",26,71.5
"""2021-02-25T07:10:38.816Z""",26.1,71.9
"""2021-02-25T07:10:41.816Z""",26,72.1
"""2021-02-25T07:10:44.814Z""",26,71.2
"""2021-02-25T07:10:47.816Z""",26,71.3
"""2021-02-25T07:10:50.815Z""",26,72.4
"""2021-02-25T07:10:53.816Z""",26,72.6
"""2021-02-25T07:10:56.816Z""",26,72.7
"""2021-02-25T07:10:59.814Z""",26,71.6
"""2021-02-25T07:11:02.816Z""",26,73
"""2021-02-25T07:11:05.816Z""",26,73.1
"""2021-02-25T07:11:08.815Z""",26,73.3
"""2021-02-25T07:11:11.815Z""",26,73.5
"""2021-02-25T07:11:14.816Z""",26,73.4
"""2021-02-25T07:11:17.814Z""",26,73.4
"""2021-02-25T07:11:20.817Z""",26,73.4
"""2021-02-25T07:11:23.818Z""",26,73.5
"""2021-02-25T07:11:26.814Z""",26,73.7
"""2021-02-25T07:11:29.816Z""",26,73.6
"""2021-02-25T07:11:32.814Z""",26,73.6
"""2021-02-25T07:11:35.817Z""",26,73.7
"""2021-02-25T07:11:38.813Z""",26,73.7
"""2021-02-25T07:11:41.818Z""",26,73.8
"""2021-02-25T07:11:44.813Z""",26,73.8
"""2021-02-25T07:11:47.816Z""",26.1,74
"""2021-02-25T07:11:50.818Z""",26.1,74.2
"""2021-02-25T07:11:53.814Z""",26,73.9
"""2021-02-25T07:11:56.814Z""",26.1,74.1
"""2021-02-25T07:11:59.816Z""",26.1,74.1
"""2021-02-25T07:12:02.813Z""",26,74.1
"""2021-02-25T07:12:05.815Z""",26.1,74.2
"""2021-02-25T07:12:08.816Z""",26.1,73.2
"""2021-02-25T07:12:11.815Z""",26,74.2
"""2021-02-25T07:12:14.815Z""",26,74.3
"""2021-02-25T07:12:17.814Z""",26.1,74.3
"""2021-02-25T07:12:20.816Z""",26.1,73.1
"""2021-02-25T07:12:23.816Z""",26.1,74.6
"""2021-02-25T07:12:26.814Z""",26.1,74.5
"""2021-02-25T07:12:29.816Z""",26.1,74.5
"""2021-02-25T07:12:32.816Z""",26.1,74.6
"""2021-02-25T07:12:35.813Z""",26.1,74.5
"""2021-02-25T07:12:38.816Z""",26,74.6
"""2021-02-25T07:12:41.816Z""",26.1,74.6
"""2021-02-25T07:12:44.813Z""",26.1,74.6
"""2021-02-25T07:12:47.815Z""",26.1,74.6
"""2021-02-25T07:12:50.815Z""",26.1,73.3
"""2021-02-25T07:12:53.813Z""",26.1,74.6
"""2021-02-25T07:12:56.815Z""",26.1,74.7
"""2021-02-25T07:12:59.814Z""",26.1,74.7
"""2021-02-25T07:13:02.813Z""",26.1,74.7
"""2021-02-25T07:13:05.815Z""",26.2,74.8
"""2021-02-25T07:13:08.813Z""",26.1,74.8
"""2021-02-25T07:13:11.816Z""",26.1,74.8
"""2021-02-25T07:13:14.813Z""",26.2,74.9
"""2021-02-25T07:13:17.816Z""",26.2,74.9
"""2021-02-25T07:13:20.815Z""",26.1,75
"""2021-02-25T07:13:23.813Z""",26.1,74.8
"""2021-02-25T07:13:26.813Z""",26.2,75
"""2021-02-25T07:13:29.812Z""",26.2,74
"""2021-02-25T07:13:32.813Z""",26.2,74.9
"""2021-02-25T07:13:35.812Z""",26.2,74.9
"""2021-02-25T07:13:38.813Z""",26.1,75
"""2021-02-25T07:13:41.816Z""",26.2,73.7
"""2021-02-25T07:13:44.812Z""",26.2,75
"""2021-02-25T07:13:47.817Z""",26.1,74.9
"""2021-02-25T07:13:50.815Z""",26.2,75.1
"""2021-02-25T07:13:53.812Z""",26.2,75.1
"""2021-02-25T07:13:56.812Z""",26.2,75.1
"""2021-02-25T07:13:59.812Z""",26.2,75.1
"""2021-02-25T07:14:02.813Z""",26.2,75.1
"""2021-02-25T07:14:05.815Z""",26.2,75
"""2021-02-25T07:14:08.813Z""",26.2,75.1
"""2021-02-25T07:14:11.815Z""",26.2,73.9
"""2021-02-25T07:14:14.814Z""",26.2,75.1
"""2021-02-25T07:14:17.812Z""",26.2,75.1
"""2021-02-25T07:14:20.815Z""",26.2,75.2
"""2021-02-25T07:14:23.812Z""",26.2,75.4
"""2021-02-25T07:14:26.813Z""",26.2,75.2
"""2021-02-25T07:14:29.814Z""",26.2,75.2
"""2021-02-25T07:14:32.813Z""",26.2,75.2
"""2021-02-25T07:14:35.813Z""",26.2,75.2
"""2021-02-25T07:14:38.812Z""",26.2,75.2
"""2021-02-25T07:14:41.814Z""",26.3,75.3
"""2021-02-25T07:14:44.812Z""",26.3,75.5
"""2021-02-25T07:14:47.813Z""",26.3,75.5
"""2021-02-25T07:14:50.814Z""",26.3,74.4
"""2021-02-25T07:14:53.812Z""",26.3,75.3
"""2021-02-25T07:14:56.815Z""",26.3,75.4
"""2021-02-25T07:14:59.811Z""",26.3,75.4
"""2021-02-25T07:15:02.815Z""",26.3,75.6
"""2021-02-25T07:15:05.814Z""",26.3,75.5
"""2021-02-25T07:15:08.813Z""",26.3,75.4
"""2021-02-25T07:15:11.815Z""",26.3,75.4
"""2021-02-25T07:15:14.814Z""",26.3,75.4
"""2021-02-25T07:15:17.812Z""",26.3,75.5
"""2021-02-25T07:15:20.814Z""",26.3,75.5
"""2021-02-25T07:15:23.811Z""",26.4,75.5
"""2021-02-25T07:15:26.813Z""",26.3,75.6
"""2021-02-25T07:15:29.812Z""",26.3,75.5
"""2021-02-25T07:15:32.815Z""",26.3,74.2
"""2021-02-25T07:15:35.815Z""",26.4,75.5
"""2021-02-25T07:15:38.812Z""",26.3,75.5
"""2021-02-25T07:15:41.817Z""",26.4,75.6
"""2021-02-25T07:15:44.813Z""",26.4,75.7
"""2021-02-25T07:15:47.812Z""",26.4,75.7
"""2021-02-25T07:15:50.814Z""",26.4,75.6
"""2021-02-25T07:15:53.814Z""",26.3,75.6
"""2021-02-25T07:15:56.812Z""",26.3,75.5
"""2021-02-25T07:15:59.814Z""",26.3,75.5
"""2021-02-25T07:16:02.806Z""",26.4,74.3
"""2021-02-25T07:16:05.811Z""",26.4,75.5
"""2021-02-25T07:16:08.814Z""",26.4,75.3
"""2021-02-25T07:16:11.811Z""",26.4,74.3
"""2021-02-25T07:16:14.815Z""",26.4,75.2
"""2021-02-25T07:16:17.814Z""",26.4,75.2
"""2021-02-25T07:16:20.811Z""",26.4,75.2
"""2021-02-25T07:16:23.812Z""",26.4,74.9
"""2021-02-25T07:16:26.812Z""",26.4,74.7
"""2021-02-25T07:16:29.814Z""",26.4,74.6
"""2021-02-25T07:16:32.814Z""",26.4,74.3
"""2021-02-25T07:16:35.811Z""",26.4,74.2
"""2021-02-25T07:16:38.814Z""",26.4,74.1
"""2021-02-25T07:16:41.811Z""",26.4,74
"""2021-02-25T07:16:44.814Z""",26.4,73.4
"""2021-02-25T07:16:47.813Z""",26.4,73.8
"""2021-02-25T07:16:50.811Z""",26.4,73.8
"""2021-02-25T07:16:53.811Z""",26.4,72.4
"""2021-02-25T07:16:56.811Z""",26.4,73.7
"""2021-02-25T07:16:59.813Z""",26.4,73.4
"""2021-02-25T07:17:02.811Z""",26.4,73.3
"""2021-02-25T07:17:05.811Z""",26.4,73.2
"""2021-02-25T07:17:08.811Z""",26.4,73.2
"""2021-02-25T07:17:11.813Z""",26.4,73.1
"""2021-02-25T07:17:14.810Z""",26.4,73.1
"""2021-02-25T07:17:17.813Z""",26.4,73
"""2021-02-25T07:17:20.811Z""",26.4,72.9
"""2021-02-25T07:17:23.812Z""",26.4,71.6
"""2021-02-25T07:17:26.814Z""",26.4,72.8
"""2021-02-25T07:17:29.811Z""",26.4,72.7
"""2021-02-25T07:17:32.814Z""",26.4,71.7
"""2021-02-25T07:17:35.814Z""",26.4,72.6
"""2021-02-25T07:17:38.811Z""",26.4,72.8
"""2021-02-25T07:17:41.811Z""",26.4,72.6
"""2021-02-25T07:17:44.810Z""",26.4,72.5
"""2021-02-25T07:17:47.811Z""",26.4,72.5
"""2021-02-25T07:17:50.812Z""",26.3,72.3
"""2021-02-25T07:17:53.810Z""",26.3,72.3
"""2021-02-25T07:17:56.813Z""",26.4,72.4
"""2021-02-25T07:17:59.811Z""",26.3,72.4
"""2021-02-25T07:18:02.812Z""",26.3,72.2
"""2021-02-25T07:18:05.812Z""",26.3,72.2
"""2021-02-25T07:18:08.813Z""",26.3,72.2
"""2021-02-25T07:18:11.812Z""",26.3,72.1
"""2021-02-25T07:18:14.810Z""",26.3,72.1
"""2021-02-25T07:18:17.814Z""",26.3,72
"""2021-02-25T07:18:20.813Z""",26.3,72
"""2021-02-25T07:18:23.811Z""",26.3,72.1
"""2021-02-25T07:18:26.813Z""",26.3,71.9
"""2021-02-25T07:18:29.810Z""",26.3,71.9
"""2021-02-25T07:18:32.810Z""",26.3,71.9
"""2021-02-25T07:18:35.813Z""",26.3,71.9
"""2021-02-25T07:18:38.810Z""",26.3,71.8
"""2021-02-25T07:18:41.810Z""",26.3,71.8
"""2021-02-25T07:18:44.812Z""",26.3,70.5
"""2021-02-25T07:18:47.810Z""",26.3,71.7
"""2021-02-25T07:18:50.809Z""",26.3,71.7
"""2021-02-25T07:18:53.810Z""",26.3,70.7
"""2021-02-25T07:18:56.810Z""",26.3,71.6
"""2021-02-25T07:18:59.810Z""",26.3,71.6
"""2021-02-25T07:19:02.814Z""",26.3,71.6
"""2021-02-25T07:19:05.809Z""",26.2,71.5
"""2021-02-25T07:19:08.813Z""",26.2,71.5
"""2021-02-25T07:19:11.812Z""",26.2,71.5
"""2021-02-25T07:19:14.810Z""",26.2,71.5
"""2021-02-25T07:19:17.813Z""",26.2,71.4
"""2021-02-25T07:19:20.812Z""",26.2,71.4
"""2021-02-25T07:19:23.809Z""",26.2,71.4
"""2021-02-25T07:19:26.810Z""",26.2,71.4
"""2021-02-25T07:19:29.810Z""",26.2,71.3
"""2021-02-25T07:19:32.809Z""",26.2,71.3
"""2021-02-25T07:19:35.811Z""",26.1,71.2
"""2021-02-25T07:19:38.810Z""",26.1,71.2
"""2021-02-25T07:19:41.812Z""",26.2,71.3
"""2021-02-25T07:19:44.812Z""",26.1,70.7
"""2021-02-25T07:19:47.809Z""",26.2,71.3
"""2021-02-25T07:19:50.812Z""",26.1,71.3
"""2021-02-25T07:19:53.809Z""",26.2,71.3
"""2021-02-25T07:19:56.809Z""",26.1,71.2
"""2021-02-25T07:19:59.809Z""",26.1,71.1
"""2021-02-25T07:20:02.809Z""",26.1,71.1
"""2021-02-25T07:20:05.812Z""",26.1,69.8
"""2021-02-25T07:20:08.809Z""",26.1,71.1
"""2021-02-25T07:20:11.811Z""",26.1,71.1
"""2021-02-25T07:20:14.808Z""",26.1,70.1
"""2021-02-25T07:20:17.812Z""",26.1,71.3
"""2021-02-25T07:20:20.809Z""",26.1,71.2
"""2021-02-25T07:20:23.811Z""",26.1,71.3
"""2021-02-25T07:20:26.809Z""",26.1,71.5
"""2021-02-25T07:20:29.812Z""",26.1,71.7
"""2021-02-25T07:20:32.809Z""",26.1,71.8
"""2021-02-25T07:20:35.809Z""",26.1,70.7
"""2021-02-25T07:20:38.811Z""",26.1,72.2
"""2021-02-25T07:20:41.810Z""",26.1,72.4
"""2021-02-25T07:20:44.808Z""",26.1,71.3
"""2021-02-25T07:20:47.812Z""",26.1,72.8
"""2021-02-25T07:20:50.809Z""",26.1,73
"""2021-02-25T07:20:53.811Z""",26.1,73.1
"""2021-02-25T07:20:56.809Z""",26,73.1
"""2021-02-25T07:20:59.808Z""",26,73.2
"""2021-02-25T07:21:02.811Z""",26,73.4
"""2021-02-25T07:21:05.810Z""",26.1,72.5
"""2021-02-25T07:21:08.811Z""",26,73.7
"""2021-02-25T07:21:11.811Z""",26.1,73.7
"""2021-02-25T07:21:14.808Z""",26,73.7
"""2021-02-25T07:21:17.808Z""",26,73.9
"""2021-02-25T07:21:20.809Z""",26.1,74
"""2021-02-25T07:21:23.811Z""",26.1,73.9
"""2021-02-25T07:21:26.808Z""",26.1,74.1
"""2021-02-25T07:21:29.809Z""",26,74.1
"""2021-02-25T07:21:32.810Z""",26.1,74
"""2021-02-25T07:21:35.809Z""",26.1,73.1
"""2021-02-25T07:21:38.811Z""",26.1,74.1
"""2021-02-25T07:21:41.819Z""",26.1,74.1
"""2021-02-25T07:21:44.808Z""",26.1,73.2
"""2021-02-25T07:21:47.809Z""",26,74.1
"""2021-02-25T07:21:50.808Z""",26.1,74.1
"""2021-02-25T07:21:53.811Z""",26.1,74.1
"""2021-02-25T07:21:56.811Z""",26.1,72.9
"""2021-02-25T07:21:59.808Z""",26.1,74.1
"""2021-02-25T07:22:02.814Z""",26.1,74.2
"""2021-02-25T07:22:05.808Z""",26.1,74.2
"""2021-02-25T07:22:08.811Z""",26.1,74.3
"""2021-02-25T07:22:11.808Z""",26.1,74.3
"""2021-02-25T07:22:14.811Z""",26.1,74.3
"""2021-02-25T07:22:17.810Z""",26.1,74.3
"""2021-02-25T07:22:20.809Z""",26.1,74.4
"""2021-02-25T07:22:23.810Z""",26.1,74.4
"""2021-02-25T07:22:26.813Z""",26.1,73.5
"""2021-02-25T07:22:29.809Z""",26.1,74.5
"""2021-02-25T07:22:32.811Z""",26.1,74.5
"""2021-02-25T07:22:35.807Z""",26.1,74.4
"""2021-02-25T07:22:38.810Z""",26.2,74.6
"""2021-02-25T07:22:41.810Z""",26.2,74.6
"""2021-02-25T07:22:44.809Z""",26.1,74.7
"""2021-02-25T07:22:47.807Z""",26.1,74.6
"""2021-02-25T07:22:50.811Z""",26.1,74.7
"""2021-02-25T07:22:53.810Z""",26.1,74.7
"""2021-02-25T07:22:56.808Z""",26.2,73.8
"""2021-02-25T07:22:59.810Z""",26.2,74.7
"""2021-02-25T07:23:02.810Z""",26.2,74.9
"""2021-02-25T07:23:05.807Z""",26.2,74.7
"""2021-02-25T07:23:08.811Z""",26.2,74.8
"""2021-02-25T07:23:11.808Z""",26.2,74.8
"""2021-02-25T07:23:14.811Z""",26.2,74.8
"""2021-02-25T07:23:17.807Z""",26.2,73.6
"""2021-02-25T07:23:20.810Z""",26.2,74.9
"""2021-02-25T07:23:23.807Z""",26.2,75
"""2021-02-25T07:23:26.809Z""",26.2,75.1
"""2021-02-25T07:23:29.808Z""",26.2,75
"""2021-02-25T07:23:32.810Z""",26.2,75
"""2021-02-25T07:23:35.807Z""",26.2,74.9
"""2021-02-25T07:23:38.810Z""",26.2,75
"""2021-02-25T07:23:41.810Z""",26.2,75
"""2021-02-25T07:23:44.807Z""",26.2,75.1
"""2021-02-25T07:23:47.810Z""",26.2,74.2
"""2021-02-25T07:23:50.810Z""",26.2,75.2
"""2021-02-25T07:23:53.809Z""",26.2,75
"""2021-02-25T07:23:56.809Z""",26.3,75.1
"""2021-02-25T07:23:59.809Z""",26.3,75.1
"""2021-02-25T07:24:02.809Z""",26.3,75.2
"""2021-02-25T07:24:05.810Z""",26.2,75.2
"""2021-02-25T07:24:08.807Z""",26.3,75.3
"""2021-02-25T07:24:11.810Z""",26.3,75.3
"""2021-02-25T07:24:14.807Z""",26.3,75.3
"""2021-02-25T07:24:17.809Z""",26.3,74.4
"""2021-02-25T07:24:20.809Z""",26.3,75.3
"""2021-02-25T07:24:23.808Z""",26.3,75.3
"""2021-02-25T07:24:26.809Z""",26.3,75.3
"""2021-02-25T07:24:29.808Z""",26.3,75.3
"""2021-02-25T07:24:32.813Z""",26.3,75.4
"""2021-02-25T07:24:35.810Z""",26.3,75.5
"""2021-02-25T07:24:38.807Z""",26.3,75.6
"""2021-02-25T07:24:41.810Z""",26.3,75.4
"""2021-02-25T07:24:44.809Z""",26.3,75.4
"""2021-02-25T07:24:47.806Z""",26.3,75.4
"""2021-02-25T07:24:50.810Z""",26.3,75.4
"""2021-02-25T07:24:53.807Z""",26.3,75.4
"""2021-02-25T07:24:56.810Z""",26.4,75.6
"""2021-02-25T07:24:59.810Z""",26.4,75.6
"""2021-02-25T07:25:02.807Z""",26.4,75.5
"""2021-02-25T07:25:05.808Z""",26.3,75.4
"""2021-02-25T07:25:08.806Z""",26.3,74.6
"""2021-02-25T07:25:11.806Z""",26.4,75.5
