time,PMV,PPD
"""2021-02-25T06:38:14.940Z""",-0.11,5.3
"""2021-02-25T06:38:20.959Z""",-0.11,5.3
"""2021-02-25T06:38:26.954Z""",-0.15,5.4
"""2021-02-25T06:38:35.961Z""",-0.15,5.5
"""2021-02-25T06:38:42.132Z""",-0.15,5.4
"""2021-02-25T06:38:48.043Z""",-0.11,5.3
"""2021-02-25T06:38:54.029Z""",-0.15,5.5
"""2021-02-25T06:39:02.922Z""",-0.15,5.5
"""2021-02-25T06:39:08.953Z""",-0.18,5.7
"""2021-02-25T06:39:14.955Z""",-0.18,5.7
"""2021-02-25T06:39:21.093Z""",-0.15,5.5
"""2021-02-25T06:39:30.011Z""",-0.16,5.5
"""2021-02-25T06:39:39.022Z""",-0.18,5.7
"""2021-02-25T06:39:44.974Z""",-0.16,5.5
"""2021-02-25T06:39:53.998Z""",-0.16,5.5
"""2021-02-25T06:39:59.987Z""",-0.18,5.7
"""2021-02-25T06:40:09.976Z""",-0.19,5.7
"""2021-02-25T06:40:16.067Z""",-0.19,5.7
"""2021-02-25T06:40:25.004Z""",-0.23,6.1
"""2021-02-25T06:40:34.072Z""",-0.22,6
"""2021-02-25T06:40:40.078Z""",-0.22,6
"""2021-02-25T06:40:49.083Z""",-0.22,6
"""2021-02-25T06:40:54.019Z""",-0.25,6.3
"""2021-02-25T06:41:00.119Z""",-0.25,6.3
"""2021-02-25T06:41:09.041Z""",-0.25,6.3
"""2021-02-25T06:41:15.106Z""",-0.25,6.3
"""2021-02-25T06:41:21.040Z""",-0.25,6.3
"""2021-02-25T06:41:30.189Z""",-0.25,6.3
"""2021-02-25T06:41:36.013Z""",-0.25,6.3
"""2021-02-25T06:41:42.020Z""",-0.25,6.3
"""2021-02-25T06:41:48.056Z""",-0.25,6.3
"""2021-02-25T06:41:57.016Z""",-0.25,6.3
"""2021-02-25T06:42:06.045Z""",-0.25,6.3
"""2021-02-25T06:42:12.064Z""",-0.25,6.3
"""2021-02-25T06:42:21.015Z""",-0.25,6.3
"""2021-02-25T06:42:30.078Z""",-0.27,6.5
"""2021-02-25T06:42:39.038Z""",-0.27,6.5
"""2021-02-25T06:42:48.051Z""",-0.27,6.5
"""2021-02-25T06:42:57.086Z""",-0.27,6.5
"""2021-02-25T06:43:03.047Z""",-0.27,6.5
"""2021-02-25T06:43:09.033Z""",-0.27,6.5
"""2021-02-25T06:43:15.049Z""",-0.27,6.5
"""2021-02-25T06:43:24.152Z""",-0.27,6.5
"""2021-02-25T06:43:33.021Z""",-0.27,6.5
"""2021-02-25T06:43:39.109Z""",-0.3,6.9
"""2021-02-25T06:43:48.089Z""",-0.3,6.9
"""2021-02-25T06:43:54.048Z""",-0.3,6.9
"""2021-02-25T06:44:00.165Z""",-0.34,7.4
"""2021-02-25T06:44:09.077Z""",-0.3,6.9
"""2021-02-25T06:44:15.103Z""",-0.3,6.9
"""2021-02-25T06:44:21.130Z""",-0.3,6.9
"""2021-02-25T06:44:27.152Z""",-0.3,6.9
"""2021-02-25T06:44:36.110Z""",-0.3,6.9
"""2021-02-25T06:44:45.202Z""",-0.3,6.9
"""2021-02-25T06:44:54.091Z""",-0.37,7.8
"""2021-02-25T06:45:00.075Z""",-0.37,7.8
"""2021-02-25T06:45:06.147Z""",-0.37,7.8
"""2021-02-25T06:45:12.098Z""",-0.37,7.8
"""2021-02-25T06:45:18.102Z""",-0.37,7.8
"""2021-02-25T06:45:24.183Z""",-0.37,7.8
"""2021-02-25T06:45:30.157Z""",-0.37,7.8
"""2021-02-25T06:45:39.149Z""",-0.37,7.8
"""2021-02-25T06:45:48.108Z""",-0.35,7.5
"""2021-02-25T06:45:57.095Z""",-0.37,7.8
"""2021-02-25T06:46:03.086Z""",-0.37,7.8
"""2021-02-25T06:46:12.137Z""",-0.35,7.5
"""2021-02-25T06:46:21.129Z""",-0.37,7.8
"""2021-02-25T06:46:27.145Z""",-0.37,7.8
"""2021-02-25T06:46:36.178Z""",-0.37,7.8
"""2021-02-25T06:46:45.176Z""",-0.38,8
"""2021-02-25T06:46:51.163Z""",-0.38,8
"""2021-02-25T06:46:57.191Z""",-0.37,7.8
"""2021-02-25T06:47:03.155Z""",-0.37,7.9
"""2021-02-25T06:47:09.737Z""",-0.37,7.9
"""2021-02-25T06:47:15.165Z""",-0.38,8
"""2021-02-25T06:47:24.117Z""",-0.38,8
"""2021-02-25T06:47:30.227Z""",-0.38,8
"""2021-02-25T06:47:39.125Z""",-0.38,8
"""2021-02-25T06:47:45.222Z""",-0.38,8
"""2021-02-25T06:47:54.194Z""",-0.38,8
"""2021-02-25T06:48:03.155Z""",-0.38,8
"""2021-02-25T06:48:12.152Z""",-0.38,8
"""2021-02-25T06:48:18.168Z""",-0.38,8
"""2021-02-25T06:48:27.240Z""",-0.38,8
"""2021-02-25T06:48:33.149Z""",-0.38,8
"""2021-02-25T06:48:39.233Z""",-0.39,8.1
"""2021-02-25T06:48:48.185Z""",-0.38,8
"""2021-02-25T06:48:54.232Z""",-0.38,8
"""2021-02-25T06:49:00.215Z""",-0.38,8
"""2021-02-25T06:49:06.247Z""",-0.38,8
"""2021-02-25T06:49:15.213Z""",-0.38,8
"""2021-02-25T06:49:24.199Z""",-0.38,8
"""2021-02-25T06:49:30.221Z""",-0.41,8.5
"""2021-02-25T06:49:36.185Z""",-0.38,8
"""2021-02-25T06:49:42.420Z""",-0.41,8.5
"""2021-02-25T06:49:48.436Z""",-0.41,8.5
"""2021-02-25T06:49:54.175Z""",-0.41,8.5
"""2021-02-25T06:50:00.435Z""",-0.45,9.2
"""2021-02-25T06:50:09.209Z""",-0.22,6
"""2021-02-25T06:50:18.267Z""",-0.22,6
"""2021-02-25T06:50:27.173Z""",-0.22,6
"""2021-02-25T06:50:33.257Z""",-0.22,6
"""2021-02-25T06:50:42.207Z""",-0.21,5.9
"""2021-02-25T06:50:51.211Z""",-0.23,6.1
"""2021-02-25T06:50:57.209Z""",-0.2,5.8
"""2021-02-25T06:51:06.266Z""",-0.2,5.8
"""2021-02-25T06:51:12.170Z""",-0.17,5.6
"""2021-02-25T06:51:21.240Z""",-0.17,5.6
"""2021-02-25T06:51:30.299Z""",-0.17,5.6
"""2021-02-25T06:51:39.361Z""",-0.17,5.6
"""2021-02-25T06:51:45.324Z""",-0.17,5.6
"""2021-02-25T06:51:51.251Z""",-0.17,5.6
"""2021-02-25T06:52:00.261Z""",-0.16,5.6
"""2021-02-25T06:52:09.244Z""",-0.12,5.3
"""2021-02-25T06:52:15.256Z""",-0.12,5.3
"""2021-02-25T06:52:24.314Z""",-0.12,5.3
"""2021-02-25T06:52:30.267Z""",-0.12,5.3
"""2021-02-25T06:52:39.212Z""",-0.12,5.3
"""2021-02-25T06:52:45.265Z""",-0.12,5.3
"""2021-02-25T06:52:51.236Z""",-0.12,5.3
"""2021-02-25T06:52:57.306Z""",-0.12,5.3
"""2021-02-25T06:53:06.243Z""",-0.12,5.3
"""2021-02-25T06:53:12.260Z""",-0.15,5.5
"""2021-02-25T06:53:21.282Z""",-0.08,5.1
"""2021-02-25T06:53:30.306Z""",-0.08,5.1
"""2021-02-25T06:53:36.290Z""",-0.08,5.1
"""2021-02-25T06:53:45.341Z""",-0.08,5.1
"""2021-02-25T06:53:54.297Z""",-0.08,5.1
"""2021-02-25T06:54:00.252Z""",-0.08,5.1
"""2021-02-25T06:54:06.344Z""",-0.1,5.2
"""2021-02-25T06:54:12.324Z""",-0.04,5
"""2021-02-25T06:54:21.290Z""",-0.04,5
"""2021-02-25T06:54:27.323Z""",-0.04,5
"""2021-02-25T06:54:33.353Z""",-0.02,5
"""2021-02-25T06:54:39.240Z""",-0.04,5
"""2021-02-25T06:54:48.320Z""",-0.01,5
"""2021-02-25T06:54:54.298Z""",-0.04,5
"""2021-02-25T06:55:03.319Z""",-0.02,5
"""2021-02-25T06:55:12.279Z""",-0.01,5
"""2021-02-25T06:55:18.350Z""",-0.01,5
"""2021-02-25T06:55:24.311Z""",-0.01,5
"""2021-02-25T06:55:33.516Z""",-0.01,5
"""2021-02-25T06:55:39.327Z""",-0.01,5
"""2021-02-25T06:55:49.368Z""",0.02,5
"""2021-02-25T06:55:54.262Z""",-0.01,5
"""2021-02-25T06:56:01.421Z""",-0.18,5.7
"""2021-02-25T06:56:10.345Z""",-0.17,5.6
"""2021-02-25T06:56:16.325Z""",-0.17,5.6
"""2021-02-25T06:56:25.413Z""",-0.2,5.8
"""2021-02-25T06:56:31.466Z""",-0.2,5.8
"""2021-02-25T06:56:39.309Z""",-0.14,5.4
"""2021-02-25T06:56:45.385Z""",-0.14,5.4
"""2021-02-25T06:56:54.338Z""",-0.14,5.4
"""2021-02-25T06:57:03.381Z""",-0.14,5.4
"""2021-02-25T06:57:09.329Z""",-0.14,5.4
"""2021-02-25T06:57:18.325Z""",-0.14,5.4
"""2021-02-25T06:57:24.351Z""",-0.14,5.4
"""2021-02-25T06:57:30.385Z""",-0.17,5.6
"""2021-02-25T06:57:39.332Z""",-0.17,5.6
"""2021-02-25T06:57:45.371Z""",-0.18,5.7
"""2021-02-25T06:57:51.344Z""",-0.18,5.7
"""2021-02-25T06:57:57.375Z""",-0.17,5.6
"""2021-02-25T06:58:04.088Z""",-0.14,5.4
"""2021-02-25T06:58:10.353Z""",-0.17,5.6
"""2021-02-25T06:58:15.833Z""",-0.18,5.7
"""2021-02-25T06:58:25.558Z""",-0.21,5.9
"""2021-02-25T06:58:30.501Z""",-0.17,5.6
"""2021-02-25T06:58:39.414Z""",-0.17,5.6
"""2021-02-25T06:58:46.572Z""",-0.21,5.9
"""2021-02-25T06:58:55.598Z""",-0.21,5.9
"""2021-02-25T06:59:01.717Z""",-0.19,5.8
"""2021-02-25T06:59:10.616Z""",-0.19,5.7
"""2021-02-25T06:59:19.520Z""",-0.18,5.7
"""2021-02-25T06:59:26.601Z""",-0.18,5.7
"""2021-02-25T06:59:35.421Z""",-0.19,5.7
"""2021-02-25T06:59:44.892Z""",-0.21,5.9
"""2021-02-25T06:59:48.917Z""",-0.29,6.7
"""2021-02-25T06:59:55.639Z""",-0.21,5.9
"""2021-02-25T07:00:01.507Z""",-0.21,5.9
"""2021-02-25T07:00:06.437Z""",-0.03,5
"""2021-02-25T07:00:12.431Z""",-0.03,5
"""2021-02-25T07:00:18.459Z""",-0.03,5
"""2021-02-25T07:00:24.474Z""",-0.03,5
"""2021-02-25T07:00:30.721Z""",-0.03,5
"""2021-02-25T07:00:41.087Z""",-0.05,5
"""2021-02-25T07:00:48.584Z""",-0.05,5
"""2021-02-25T07:00:57.491Z""",-0.05,5
"""2021-02-25T07:01:03.505Z""",-0.01,5
"""2021-02-25T07:01:12.465Z""",-0.01,5
"""2021-02-25T07:01:21.580Z""",-0.01,5
"""2021-02-25T07:01:30.471Z""",-0.01,5
"""2021-02-25T07:01:36.424Z""",-0.01,5
"""2021-02-25T07:01:45.419Z""",-0.01,5
"""2021-02-25T07:01:51.461Z""",-0.01,5
"""2021-02-25T07:02:00.595Z""",-0.01,5
"""2021-02-25T07:02:09.586Z""",-0.01,5
"""2021-02-25T07:02:15.633Z""",-0.01,5
"""2021-02-25T07:02:23.098Z""",0.04,5
"""2021-02-25T07:02:32.036Z""",0.04,5
"""2021-02-25T07:02:40.662Z""",0.04,5
"""2021-02-25T07:02:46.966Z""",0.04,5
"""2021-02-25T07:02:55.888Z""",0.04,5
"""2021-02-25T07:03:01.704Z""",0.04,5
"""2021-02-25T07:03:10.690Z""",0.04,5
"""2021-02-25T07:03:20.146Z""",0.04,5
"""2021-02-25T07:03:28.674Z""",0.04,5
"""2021-02-25T07:03:35.066Z""",0.04,5
"""2021-02-25T07:03:42.597Z""",0.06,5.1
"""2021-02-25T07:03:51.640Z""",0.06,5.1
"""2021-02-25T07:03:57.558Z""",0.06,5.1
"""2021-02-25T07:04:06.605Z""",0.06,5.1
"""2021-02-25T07:04:15.600Z""",0.06,5.1
"""2021-02-25T07:04:24.568Z""",0.06,5.1
"""2021-02-25T07:04:30.571Z""",0.11,5.2
"""2021-02-25T07:04:36.514Z""",0.09,5.2
"""2021-02-25T07:04:45.580Z""",0.04,5
"""2021-02-25T07:04:51.555Z""",0.11,5.3
"""2021-02-25T07:04:57.589Z""",0.11,5.3
"""2021-02-25T07:05:06.569Z""",0.11,5.3
"""2021-02-25T07:05:12.604Z""",0.11,5.3
"""2021-02-25T07:05:21.553Z""",0.14,5.4
"""2021-02-25T07:05:27.584Z""",0.11,5.3
"""2021-02-25T07:05:33.588Z""",0.11,5.3
"""2021-02-25T07:05:42.588Z""",0.14,5.4
"""2021-02-25T07:05:48.633Z""",0.11,5.3
"""2021-02-25T07:05:54.623Z""",0.14,5.4
"""2021-02-25T07:06:03.619Z""",-0.08,5.1
"""2021-02-25T07:06:13.652Z""",-0.08,5.1
"""2021-02-25T07:06:19.210Z""",-0.08,5.1
"""2021-02-25T07:06:27.940Z""",-0.05,5.1
"""2021-02-25T07:06:37.745Z""",-0.05,5.1
"""2021-02-25T07:06:45.674Z""",-0.06,5.1
"""2021-02-25T07:06:51.765Z""",-0.05,5.1
"""2021-02-25T07:06:57.613Z""",-0.1,5.2
"""2021-02-25T07:07:04.222Z""",-0.1,5.2
"""2021-02-25T07:07:12.699Z""",-0.03,5
"""2021-02-25T07:07:21.656Z""",-0.08,5.1
"""2021-02-25T07:07:27.568Z""",-0.07,5.1
"""2021-02-25T07:07:36.683Z""",-0.1,5.2
"""2021-02-25T07:07:45.618Z""",-0.06,5.1
"""2021-02-25T07:07:54.639Z""",-0.1,5.2
"""2021-02-25T07:08:00.641Z""",-0.1,5.2
"""2021-02-25T07:08:09.555Z""",-0.1,5.2
"""2021-02-25T07:08:18.607Z""",-0.1,5.2
"""2021-02-25T07:08:24.596Z""",-0.11,5.2
"""2021-02-25T07:08:30.595Z""",-0.1,5.2
"""2021-02-25T07:08:39.570Z""",-0.15,5.5
"""2021-02-25T07:08:45.626Z""",-0.11,5.3
"""2021-02-25T07:08:54.635Z""",-0.11,5.3
"""2021-02-25T07:09:00.578Z""",-0.14,5.4
"""2021-02-25T07:09:06.734Z""",-0.14,5.4
"""2021-02-25T07:09:12.610Z""",-0.15,5.5
"""2021-02-25T07:09:18.574Z""",-0.14,5.4
"""2021-02-25T07:09:27.603Z""",-0.14,5.4
"""2021-02-25T07:09:36.704Z""",-0.14,5.4
"""2021-02-25T07:09:43.184Z""",-0.16,5.5
"""2021-02-25T07:09:48.687Z""",-0.18,5.7
"""2021-02-25T07:09:54.614Z""",-0.18,5.7
"""2021-02-25T07:10:00.651Z""",-0.16,5.5
"""2021-02-25T07:10:06.731Z""",0.01,5
"""2021-02-25T07:10:15.652Z""",0.01,5
"""2021-02-25T07:10:25.740Z""",-0.02,5
"""2021-02-25T07:10:30.612Z""",0.04,5
"""2021-02-25T07:10:37.749Z""",0.01,5
"""2021-02-25T07:10:42.626Z""",0.05,5
"""2021-02-25T07:10:52.763Z""",0.01,5
"""2021-02-25T07:11:01.872Z""",0.02,5
"""2021-02-25T07:11:10.768Z""",0.02,5
"""2021-02-25T07:11:19.851Z""",0,5
"""2021-02-25T07:11:28.700Z""",0,5
"""2021-02-25T07:11:34.840Z""",0,5
"""2021-02-25T07:11:40.961Z""",0.03,5
"""2021-02-25T07:11:46.713Z""",0.03,5
"""2021-02-25T07:11:54.678Z""",0.07,5.1
"""2021-02-25T07:12:03.637Z""",0.07,5.1
"""2021-02-25T07:12:09.629Z""",0.07,5.1
"""2021-02-25T07:12:19.870Z""",0.04,5
"""2021-02-25T07:12:27.777Z""",0.06,5.1
"""2021-02-25T07:12:36.749Z""",0.06,5.1
"""2021-02-25T07:12:45.745Z""",0.06,5.1
"""2021-02-25T07:12:54.709Z""",0.06,5.1
"""2021-02-25T07:13:00.662Z""",0.06,5.1
"""2021-02-25T07:13:09.913Z""",0.11,5.2
"""2021-02-25T07:13:16.061Z""",0.06,5.1
"""2021-02-25T07:13:24.642Z""",0.05,5
"""2021-02-25T07:13:30.679Z""",0.11,5.3
"""2021-02-25T07:13:36.797Z""",0.11,5.2
"""2021-02-25T07:13:45.746Z""",0.09,5.2
"""2021-02-25T07:13:54.705Z""",0.11,5.3
"""2021-02-25T07:14:00.770Z""",0.11,5.3
"""2021-02-25T07:14:09.709Z""",0.11,5.3
"""2021-02-25T07:14:18.757Z""",0.11,5.3
"""2021-02-25T07:14:24.680Z""",0.11,5.3
"""2021-02-25T07:14:33.703Z""",0.11,5.3
"""2021-02-25T07:14:39.689Z""",0.11,5.3
"""2021-02-25T07:14:45.789Z""",0.14,5.4
"""2021-02-25T07:14:54.754Z""",0.14,5.4
"""2021-02-25T07:15:00.759Z""",0.14,5.4
"""2021-02-25T07:15:09.740Z""",0.12,5.3
"""2021-02-25T07:15:18.729Z""",0.14,5.4
"""2021-02-25T07:15:24.732Z""",0.12,5.3
"""2021-02-25T07:15:30.751Z""",0.12,5.3
"""2021-02-25T07:15:39.734Z""",0.19,5.7
"""2021-02-25T07:15:48.801Z""",0.19,5.7
"""2021-02-25T07:15:57.730Z""",-0.08,5.1
"""2021-02-25T07:16:03.857Z""",-0.08,5.1
"""2021-02-25T07:16:12.723Z""",-0.01,5
"""2021-02-25T07:16:21.873Z""",-0.01,5
"""2021-02-25T07:16:27.918Z""",-0.05,5
"""2021-02-25T07:16:36.932Z""",-0.05,5.1
"""2021-02-25T07:16:42.777Z""",-0.05,5
"""2021-02-25T07:16:51.816Z""",-0.05,5
"""2021-02-25T07:16:57.719Z""",-0.06,5.1
"""2021-02-25T07:17:03.769Z""",-0.05,5.1
"""2021-02-25T07:17:09.771Z""",-0.03,5
"""2021-02-25T07:17:15.742Z""",-0.03,5
"""2021-02-25T07:17:21.878Z""",-0.03,5
"""2021-02-25T07:17:30.731Z""",-0.04,5
"""2021-02-25T07:17:39.865Z""",-0.07,5.1
"""2021-02-25T07:17:45.803Z""",-0.07,5.1
"""2021-02-25T07:17:54.755Z""",-0.1,5.2
"""2021-02-25T07:18:00.774Z""",-0.06,5.1
"""2021-02-25T07:18:06.904Z""",-0.1,5.2
"""2021-02-25T07:18:15.757Z""",-0.1,5.2
"""2021-02-25T07:18:24.792Z""",-0.1,5.2
"""2021-02-25T07:18:30.794Z""",-0.1,5.2
"""2021-02-25T07:18:39.820Z""",-0.1,5.2
"""2021-02-25T07:18:48.792Z""",-0.11,5.3
"""2021-02-25T07:18:54.863Z""",-0.1,5.2
"""2021-02-25T07:19:00.938Z""",-0.1,5.2
"""2021-02-25T07:19:06.929Z""",-0.1,5.2
"""2021-02-25T07:19:15.920Z""",-0.11,5.3
"""2021-02-25T07:19:24.816Z""",-0.14,5.4
"""2021-02-25T07:19:30.875Z""",-0.14,5.4
"""2021-02-25T07:19:36.938Z""",-0.14,5.4
"""2021-02-25T07:19:43.274Z""",-0.18,5.6
"""2021-02-25T07:19:48.810Z""",-0.18,5.7
"""2021-02-25T07:19:54.832Z""",-0.18,5.6
"""2021-02-25T07:20:00.859Z""",-0.18,5.6
"""2021-02-25T07:20:09.804Z""",0.01,5
"""2021-02-25T07:20:15.813Z""",0.04,5
"""2021-02-25T07:20:21.937Z""",0.04,5
"""2021-02-25T07:20:27.840Z""",0.04,5
"""2021-02-25T07:20:33.826Z""",0.05,5
"""2021-02-25T07:20:42.836Z""",0.05,5.1
"""2021-02-25T07:20:51.967Z""",0.03,5
"""2021-02-25T07:20:57.805Z""",0.06,5.1
"""2021-02-25T07:21:08.029Z""",0,5
"""2021-02-25T07:21:15.870Z""",0.07,5.1
"""2021-02-25T07:21:22.986Z""",0.03,5
"""2021-02-25T07:21:27.850Z""",0.07,5.1
"""2021-02-25T07:21:36.954Z""",0.07,5.1
"""2021-02-25T07:21:45.873Z""",0.07,5.1
"""2021-02-25T07:21:53.070Z""",0.04,5
"""2021-02-25T07:22:00.912Z""",0.03,5
"""2021-02-25T07:22:06.951Z""",0.07,5.1
"""2021-02-25T07:22:12.904Z""",0.06,5.1
"""2021-02-25T07:22:21.967Z""",0.06,5.1
"""2021-02-25T07:22:30.793Z""",0.06,5.1
"""2021-02-25T07:22:36.845Z""",0.06,5.1
"""2021-02-25T07:22:42.831Z""",0.08,5.1
"""2021-02-25T07:22:48.811Z""",0.06,5.1
"""2021-02-25T07:22:57.878Z""",0.06,5.1
"""2021-02-25T07:23:06.897Z""",0.11,5.2
"""2021-02-25T07:23:12.803Z""",0.11,5.2
"""2021-02-25T07:23:18.823Z""",0.11,5.2
"""2021-02-25T07:23:24.810Z""",0.11,5.2
"""2021-02-25T07:23:30.803Z""",0.11,5.3
"""2021-02-25T07:23:36.846Z""",0.11,5.3
"""2021-02-25T07:23:45.908Z""",0.11,5.3
"""2021-02-25T07:23:54.849Z""",0.11,5.3
"""2021-02-25T07:24:00.840Z""",0.14,5.4
"""2021-02-25T07:24:09.897Z""",0.11,5.3
"""2021-02-25T07:24:15.867Z""",0.14,5.4
"""2021-02-25T07:24:24.831Z""",0.14,5.4
"""2021-02-25T07:24:30.910Z""",0.14,5.4
"""2021-02-25T07:24:39.909Z""",0.12,5.3
"""2021-02-25T07:24:48.904Z""",0.14,5.4
"""2021-02-25T07:24:54.901Z""",0.14,5.4
"""2021-02-25T07:25:03.917Z""",0.19,5.7
"""2021-02-25T07:25:12.846Z""",0.14,5.4
"""2021-02-25T07:25:18.862Z""",0.19,5.7
"""2021-02-25T07:25:27.873Z""",0.19,5.7
"""2021-02-25T07:25:36.897Z""",0.19,5.7
"""2021-02-25T07:25:43.142Z""",0.17,5.6
"""2021-02-25T07:25:48.917Z""",0.19,5.7
"""2021-02-25T07:25:54.910Z""",0.19,5.7
"""2021-02-25T07:26:00.945Z""",-0.01,5
"""2021-02-25T07:26:09.882Z""",-0.01,5
"""2021-02-25T07:26:15.845Z""",-0.01,5
"""2021-02-25T07:26:21.899Z""",-0.01,5
"""2021-02-25T07:26:27.899Z""",-0.05,5
"""2021-02-25T07:26:36.901Z""",-0.05,5.1
"""2021-02-25T07:26:42.849Z""",-0.02,5
"""2021-02-25T07:26:51.917Z""",-0.05,5
"""2021-02-25T07:27:00.886Z""",-0.02,5
"""2021-02-25T07:27:06.921Z""",-0.02,5
"""2021-02-25T07:27:15.973Z""",-0.05,5.1
"""2021-02-25T07:27:24.915Z""",-0.03,5
"""2021-02-25T07:27:30.964Z""",-0.04,5
"""2021-02-25T07:27:39.914Z""",-0.04,5
"""2021-02-25T07:27:45.949Z""",-0.07,5.1
"""2021-02-25T07:27:54.894Z""",-0.07,5.1
"""2021-02-25T07:28:00.967Z""",-0.07,5.1
"""2021-02-25T07:28:06.938Z""",-0.07,5.1
"""2021-02-25T07:28:15.943Z""",-0.06,5.1
"""2021-02-25T07:28:24.919Z""",-0.07,5.1
"""2021-02-25T07:28:30.942Z""",-0.1,5.2
"""2021-02-25T07:28:36.984Z""",-0.1,5.2
"""2021-02-25T07:28:42.942Z""",-0.1,5.2
"""2021-02-25T07:28:49.078Z""",-0.1,5.2
"""2021-02-25T07:28:58.135Z""",-0.1,5.2
"""2021-02-25T07:29:03.954Z""",-0.1,5.2
"""2021-02-25T07:29:12.921Z""",-0.11,5.2
"""2021-02-25T07:29:21.979Z""",-0.1,5.2
"""2021-02-25T07:29:27.943Z""",-0.11,5.3
"""2021-02-25T07:29:36.956Z""",-0.14,5.4
"""2021-02-25T07:29:46.168Z""",-0.15,5.5
"""2021-02-25T07:29:54.946Z""",-0.14,5.4
"""2021-02-25T07:30:01.018Z""",-0.14,5.4
"""2021-02-25T07:30:06.980Z""",0.08,5.1
"""2021-02-25T07:30:15.992Z""",0.04,5
"""2021-02-25T07:30:24.973Z""",0.08,5.1
"""2021-02-25T07:30:31.005Z""",0.05,5
"""2021-02-25T07:30:40.009Z""",0.05,5.1
"""2021-02-25T07:30:46.043Z""",0.04,5
"""2021-02-25T07:30:52.032Z""",0.03,5
"""2021-02-25T07:31:01.034Z""",0.06,5.1
"""2021-02-25T07:31:10.023Z""",0.07,5.1
"""2021-02-25T07:31:16.051Z""",0.07,5.1
"""2021-02-25T07:31:24.950Z""",0.07,5.1
"""2021-02-25T07:31:34.001Z""",0.06,5.1
"""2021-02-25T07:31:39.999Z""",0.07,5.1
"""2021-02-25T07:31:46.049Z""",0.06,5.1
"""2021-02-25T07:31:52.107Z""",0.06,5.1
"""2021-02-25T07:32:01.090Z""",0.08,5.1
"""2021-02-25T07:32:10.076Z""",0.08,5.1
"""2021-02-25T07:32:15.982Z""",0.06,5.1
"""2021-02-25T07:32:22.029Z""",0.11,5.2
"""2021-02-25T07:32:28.591Z""",0.06,5.1
"""2021-02-25T07:32:36.999Z""",0.06,5.1
"""2021-02-25T07:32:43.038Z""",0.11,5.2
"""2021-02-25T07:32:49.035Z""",0.09,5.2
"""2021-02-25T07:32:55.046Z""",0.11,5.3
"""2021-02-25T07:33:04.077Z""",0.11,5.3
"""2021-02-25T07:33:13.016Z""",0.11,5.3
"""2021-02-25T07:33:19.081Z""",0.07,5.1
"""2021-02-25T07:33:27.974Z""",0.14,5.4
"""2021-02-25T07:33:37.033Z""",0.11,5.3
"""2021-02-25T07:33:43.032Z""",0.11,5.3
"""2021-02-25T07:33:52.034Z""",0.11,5.3
"""2021-02-25T07:33:58.027Z""",0.14,5.4
"""2021-02-25T07:34:04.023Z""",0.14,5.4
"""2021-02-25T07:34:13.040Z""",0.14,5.4
"""2021-02-25T07:34:19.077Z""",0.12,5.3
"""2021-02-25T07:34:25.069Z""",0.14,5.4
"""2021-02-25T07:34:31.055Z""",0.11,5.3
"""2021-02-25T07:34:40.007Z""",0.14,5.4
"""2021-02-25T07:34:46.940Z""",0.12,5.3
"""2021-02-25T07:34:55.499Z""",0.12,5.3
"""2021-02-25T07:35:01.240Z""",0.19,5.7
"""2021-02-25T07:35:10.083Z""",0.19,5.7
"""2021-02-25T07:35:19.096Z""",0.19,5.7
"""2021-02-25T07:35:25.081Z""",0.19,5.7
"""2021-02-25T07:35:34.044Z""",0.18,5.7
"""2021-02-25T07:35:43.046Z""",0.19,5.7
"""2021-02-25T07:35:49.107Z""",0.19,5.7
"""2021-02-25T07:35:55.084Z""",-0.01,5
"""2021-02-25T07:36:04.084Z""",-0.01,5
"""2021-02-25T07:36:10.101Z""",-0.05,5.1
"""2021-02-25T07:36:16.113Z""",-0.01,5
"""2021-02-25T07:36:22.084Z""",-0.01,5
"""2021-02-25T07:36:31.120Z""",0,5
"""2021-02-25T07:36:40.085Z""",-0.03,5
"""2021-02-25T07:36:46.080Z""",-0.02,5
"""2021-02-25T07:36:55.141Z""",-0.02,5
"""2021-02-25T07:37:01.448Z""",-0.02,5
"""2021-02-25T07:37:10.133Z""",-0.05,5.1
"""2021-02-25T07:37:16.147Z""",-0.03,5
"""2021-02-25T07:37:25.114Z""",-0.03,5
"""2021-02-25T07:37:31.100Z""",-0.03,5
"""2021-02-25T07:37:37.086Z""",-0.02,5
"""2021-02-25T07:37:46.120Z""",-0.07,5.1
"""2021-02-25T07:37:52.162Z""",-0.07,5.1
"""2021-02-25T07:37:58.161Z""",-0.06,5.1
"""2021-02-25T07:38:04.095Z""",-0.06,5.1
"""2021-02-25T07:38:13.132Z""",-0.08,5.1
"""2021-02-25T07:38:19.104Z""",-0.06,5.1
"""2021-02-25T07:38:28.983Z""",-0.06,5.1
"""2021-02-25T07:38:34.123Z""",-0.07,5.1
"""2021-02-25T07:38:40.169Z""",-0.1,5.2
"""2021-02-25T07:38:46.261Z""",-0.07,5.1
"""2021-02-25T07:38:55.202Z""",-0.1,5.2
"""2021-02-25T07:39:01.165Z""",-0.1,5.2
"""2021-02-25T07:39:07.276Z""",-0.1,5.2
"""2021-02-25T07:39:16.143Z""",-0.09,5.2
"""2021-02-25T07:39:25.172Z""",-0.09,5.2
"""2021-02-25T07:39:31.191Z""",-0.09,5.2
