time,T_Luar,H_Luar
"""2021-02-25T05:50:55.860Z""",32.7,77.8
"""2021-02-25T05:50:58.862Z""",32.7,76.7
"""2021-02-25T05:51:01.862Z""",32.7,78.2
"""2021-02-25T05:51:04.860Z""",32.7,76.6
"""2021-02-25T05:51:07.862Z""",32.7,78
"""2021-02-25T05:51:10.863Z""",32.7,76.6
"""2021-02-25T05:51:13.863Z""",32.7,77.8
"""2021-02-25T05:51:16.860Z""",32.7,77.8
"""2021-02-25T05:51:19.865Z""",32.7,77.8
"""2021-02-25T05:51:22.863Z""",32.6,77.6
"""2021-02-25T05:51:25.862Z""",32.7,76.3
"""2021-02-25T05:51:28.859Z""",32.6,76.2
"""2021-02-25T05:51:31.860Z""",32.6,76.2
"""2021-02-25T05:51:34.863Z""",32.6,77.6
"""2021-02-25T05:51:37.860Z""",32.6,77.7
"""2021-02-25T05:51:40.865Z""",32.6,76.4
"""2021-02-25T05:51:43.864Z""",32.6,77.7
"""2021-02-25T05:51:46.861Z""",32.6,77.7
"""2021-02-25T05:51:49.862Z""",32.6,76.4
"""2021-02-25T05:51:52.860Z""",32.6,77.7
"""2021-02-25T05:51:55.873Z""",32.6,77.7
"""2021-02-25T05:51:58.862Z""",32.6,76.4
"""2021-02-25T05:52:01.859Z""",32.6,77.8
"""2021-02-25T05:52:04.864Z""",32.6,77.8
"""2021-02-25T05:52:07.860Z""",32.6,77.9
"""2021-02-25T05:52:10.861Z""",32.6,78
"""2021-02-25T05:52:13.862Z""",32.6,77
"""2021-02-25T05:52:16.863Z""",32.6,76.5
"""2021-02-25T05:52:19.859Z""",32.6,77.9
"""2021-02-25T05:52:22.862Z""",32.6,78
"""2021-02-25T05:52:25.862Z""",32.6,76.5
"""2021-02-25T05:52:28.859Z""",32.7,78
"""2021-02-25T05:52:31.860Z""",32.6,76.5
"""2021-02-25T05:52:34.860Z""",32.6,77.9
"""2021-02-25T05:52:37.862Z""",32.6,77.8
"""2021-02-25T05:52:40.859Z""",32.6,76.5
"""2021-02-25T05:52:43.862Z""",32.6,76.8
"""2021-02-25T05:52:46.859Z""",32.6,77.8
"""2021-02-25T05:52:49.863Z""",32.7,77.8
"""2021-02-25T05:52:52.869Z""",32.7,77.9
"""2021-02-25T05:52:55.859Z""",32.6,77.9
"""2021-02-25T05:52:58.864Z""",32.7,77.9
"""2021-02-25T05:53:01.859Z""",32.7,77.9
"""2021-02-25T05:53:04.862Z""",32.7,77.8
"""2021-02-25T05:53:07.859Z""",32.7,77.7
"""2021-02-25T05:53:10.861Z""",32.8,77.7
"""2021-02-25T05:53:13.858Z""",32.8,77.7
"""2021-02-25T05:53:16.860Z""",32.8,77.7
"""2021-02-25T05:53:19.861Z""",32.8,76.5
"""2021-02-25T05:53:22.859Z""",32.8,77.8
"""2021-02-25T05:53:25.863Z""",32.8,77.6
"""2021-02-25T05:53:28.859Z""",32.9,77.8
"""2021-02-25T05:53:31.862Z""",32.9,76.6
"""2021-02-25T05:53:34.862Z""",32.9,77.1
"""2021-02-25T05:53:37.859Z""",32.9,77.8
"""2021-02-25T05:53:40.861Z""",32.9,77.9
"""2021-02-25T05:53:43.860Z""",32.9,77.8
"""2021-02-25T05:53:46.864Z""",33,78
"""2021-02-25T05:53:49.862Z""",33,76.6
"""2021-02-25T05:53:52.859Z""",33,78.1
"""2021-02-25T05:53:55.862Z""",33,76.8
"""2021-02-25T05:53:58.862Z""",33,76.8
"""2021-02-25T05:54:01.863Z""",33,78.1
"""2021-02-25T05:54:04.859Z""",33,77.2
"""2021-02-25T05:54:07.869Z""",33.1,78
"""2021-02-25T05:54:10.859Z""",33.1,76.6
"""2021-02-25T05:54:13.861Z""",33.1,77.8
"""2021-02-25T05:54:16.862Z""",33.1,77.8
"""2021-02-25T05:54:19.859Z""",33.1,76.3
"""2021-02-25T05:54:22.862Z""",33.2,76.2
"""2021-02-25T05:54:25.859Z""",33.2,77.6
"""2021-02-25T05:54:28.863Z""",33.2,76.2
"""2021-02-25T05:54:31.861Z""",33.2,77.6
"""2021-02-25T05:54:34.858Z""",33.2,77.6
"""2021-02-25T05:54:37.862Z""",33.2,76.2
"""2021-02-25T05:54:40.862Z""",33.3,77.7
"""2021-02-25T05:54:43.859Z""",33.3,77.6
"""2021-02-25T05:54:46.861Z""",33.3,77.6
"""2021-02-25T05:54:49.859Z""",33.3,77.4
"""2021-02-25T05:54:52.861Z""",33.3,77.4
"""2021-02-25T05:54:55.860Z""",33.3,76.6
"""2021-02-25T05:54:58.861Z""",33.4,77.5
"""2021-02-25T05:55:01.862Z""",33.4,76.1
"""2021-02-25T05:55:04.859Z""",33.4,77.4
"""2021-02-25T05:55:07.861Z""",33.4,77.4
"""2021-02-25T05:55:10.862Z""",33.5,77.3
"""2021-02-25T05:55:13.862Z""",33.4,77
"""2021-02-25T05:55:16.864Z""",33.5,75.7
"""2021-02-25T05:55:19.857Z""",33.5,75.6
"""2021-02-25T05:55:22.862Z""",33.5,77
"""2021-02-25T05:55:25.859Z""",33.5,76.1
"""2021-02-25T05:55:28.861Z""",33.5,75.6
"""2021-02-25T05:55:31.858Z""",33.6,77
"""2021-02-25T05:55:34.860Z""",33.6,77
"""2021-02-25T05:55:37.862Z""",33.6,77
"""2021-02-25T05:55:40.859Z""",33.6,77
"""2021-02-25T05:55:43.862Z""",33.6,77
"""2021-02-25T05:55:46.862Z""",33.7,77.1
"""2021-02-25T05:55:49.859Z""",33.6,77
"""2021-02-25T05:55:52.865Z""",33.6,75.6
"""2021-02-25T05:55:55.860Z""",33.7,77
"""2021-02-25T05:55:58.861Z""",33.7,75.6
"""2021-02-25T05:56:01.861Z""",33.7,76.8
"""2021-02-25T05:56:04.859Z""",33.7,75.4
"""2021-02-25T05:56:07.861Z""",33.7,76.6
"""2021-02-25T05:56:10.859Z""",33.7,76.4
"""2021-02-25T05:56:13.861Z""",33.8,76.3
"""2021-02-25T05:56:16.863Z""",33.8,75.4
"""2021-02-25T05:56:19.860Z""",33.8,76.2
"""2021-02-25T05:56:22.859Z""",33.8,76.2
"""2021-02-25T05:56:25.861Z""",33.8,74.8
"""2021-02-25T05:56:28.887Z""",33.8,76.1
"""2021-02-25T05:56:31.861Z""",33.8,74.8
"""2021-02-25T05:56:34.861Z""",33.9,76.3
"""2021-02-25T05:56:37.859Z""",33.9,74.7
"""2021-02-25T05:56:40.863Z""",33.9,76
"""2021-02-25T05:56:43.862Z""",33.9,75.9
"""2021-02-25T05:56:46.859Z""",33.9,75
"""2021-02-25T05:56:49.861Z""",33.9,75.6
"""2021-02-25T05:56:52.863Z""",33.9,75.5
"""2021-02-25T05:56:55.860Z""",33.9,75.4
"""2021-02-25T05:56:58.862Z""",33.9,75.1
"""2021-02-25T05:57:01.862Z""",33.9,75
"""2021-02-25T05:57:04.858Z""",33.9,75.1
"""2021-02-25T05:57:07.861Z""",33.9,73.7
"""2021-02-25T05:57:10.860Z""",33.9,73.5
"""2021-02-25T05:57:13.859Z""",33.9,74.7
"""2021-02-25T05:57:16.861Z""",33.9,74.6
"""2021-02-25T05:57:19.862Z""",33.9,74.7
"""2021-02-25T05:57:22.858Z""",33.9,74.8
"""2021-02-25T05:57:25.860Z""",33.9,74.6
"""2021-02-25T05:57:28.860Z""",33.9,73.4
"""2021-02-25T05:57:31.858Z""",33.9,74.8
"""2021-02-25T05:57:34.859Z""",33.9,73.4
"""2021-02-25T05:57:37.860Z""",33.9,73.7
"""2021-02-25T05:57:40.859Z""",33.9,74.5
"""2021-02-25T05:57:43.862Z""",33.9,74.5
"""2021-02-25T05:57:46.861Z""",33.9,74.5
"""2021-02-25T05:57:49.858Z""",33.9,74.5
"""2021-02-25T05:57:52.863Z""",33.9,74.5
"""2021-02-25T05:57:55.861Z""",33.9,74.6
"""2021-02-25T05:57:58.859Z""",33.9,74.8
"""2021-02-25T05:58:01.860Z""",33.9,74.6
"""2021-02-25T05:58:04.858Z""",33.9,74.6
"""2021-02-25T05:58:07.861Z""",33.9,73.7
"""2021-02-25T05:58:10.861Z""",33.8,73.3
"""2021-02-25T05:58:13.858Z""",33.9,74.7
"""2021-02-25T05:58:16.860Z""",33.8,74.6
"""2021-02-25T05:58:19.860Z""",33.8,74.6
"""2021-02-25T05:58:22.862Z""",33.8,74.5
"""2021-02-25T05:58:25.859Z""",33.8,74.5
"""2021-02-25T05:58:28.859Z""",33.8,73.2
"""2021-02-25T05:58:31.860Z""",33.8,74.6
"""2021-02-25T05:58:34.859Z""",33.8,74.6
"""2021-02-25T05:58:37.859Z""",33.8,74.7
"""2021-02-25T05:58:40.862Z""",33.8,74.9
"""2021-02-25T05:58:43.858Z""",33.8,74.8
"""2021-02-25T05:58:46.859Z""",33.8,73.7
"""2021-02-25T05:58:49.863Z""",33.8,75
"""2021-02-25T05:58:52.870Z""",33.8,75.1
"""2021-02-25T05:58:55.858Z""",33.8,75
"""2021-02-25T05:58:58.859Z""",33.8,74.1
"""2021-02-25T05:59:01.858Z""",33.8,75
"""2021-02-25T05:59:04.859Z""",33.8,75.2
"""2021-02-25T05:59:07.860Z""",33.8,75
"""2021-02-25T05:59:10.858Z""",33.8,74.9
"""2021-02-25T05:59:13.865Z""",33.8,74.9
"""2021-02-25T05:59:16.858Z""",33.8,73.5
"""2021-02-25T05:59:19.862Z""",33.8,73.4
"""2021-02-25T05:59:22.861Z""",33.8,74.9
"""2021-02-25T05:59:25.858Z""",33.7,74.8
"""2021-02-25T05:59:28.861Z""",33.8,74.1
"""2021-02-25T05:59:31.862Z""",33.7,74.8
"""2021-02-25T05:59:34.858Z""",33.7,74.7
"""2021-02-25T05:59:37.861Z""",33.6,74.6
"""2021-02-25T05:59:40.858Z""",33.6,73.3
"""2021-02-25T05:59:43.858Z""",33.6,74.7
"""2021-02-25T05:59:46.858Z""",33.6,73.5
"""2021-02-25T05:59:49.859Z""",33.6,75.1
"""2021-02-25T05:59:52.861Z""",33.6,73.7
"""2021-02-25T05:59:55.861Z""",33.6,73.5
"""2021-02-25T05:59:58.867Z""",33.6,74.8
"""2021-02-25T06:00:01.861Z""",33.6,74.9
"""2021-02-25T06:00:04.860Z""",33.6,75
"""2021-02-25T06:00:07.862Z""",33.6,75
"""2021-02-25T06:00:10.859Z""",33.6,73.7
"""2021-02-25T06:00:13.860Z""",33.6,75
"""2021-02-25T06:00:16.857Z""",33.6,75.1
"""2021-02-25T06:00:19.862Z""",33.6,74.3
"""2021-02-25T06:00:22.861Z""",33.5,75.1
"""2021-02-25T06:00:25.857Z""",33.5,75.1
"""2021-02-25T06:00:28.861Z""",33.5,73.9
"""2021-02-25T06:00:31.860Z""",33.6,73.9
"""2021-02-25T06:00:34.857Z""",33.5,73.9
"""2021-02-25T06:00:37.860Z""",33.6,75.4
"""2021-02-25T06:00:40.858Z""",33.5,74
"""2021-02-25T06:00:43.861Z""",33.5,75.3
"""2021-02-25T06:00:46.860Z""",33.5,74.2
"""2021-02-25T06:00:49.858Z""",33.5,74.7
"""2021-02-25T06:00:52.861Z""",33.5,75.5
"""2021-02-25T06:00:55.858Z""",33.5,74.1
"""2021-02-25T06:00:58.860Z""",33.4,75.3
"""2021-02-25T06:01:01.861Z""",33.4,75.3
"""2021-02-25T06:01:04.857Z""",33.4,75.4
"""2021-02-25T06:01:07.860Z""",33.4,74.1
"""2021-02-25T06:01:10.861Z""",33.4,74.2
"""2021-02-25T06:01:13.858Z""",33.4,75.5
"""2021-02-25T06:01:16.861Z""",33.4,74.1
"""2021-02-25T06:01:19.861Z""",33.4,75.5
"""2021-02-25T06:01:22.858Z""",33.4,75.6
"""2021-02-25T06:01:25.857Z""",33.4,75.7
"""2021-02-25T06:01:28.858Z""",33.4,75.7
"""2021-02-25T06:01:31.861Z""",33.4,75.6
"""2021-02-25T06:01:34.860Z""",33.4,75.5
"""2021-02-25T06:01:37.858Z""",33.4,75.6
"""2021-02-25T06:01:40.861Z""",33.4,74.7
"""2021-02-25T06:01:43.857Z""",33.4,75.4
"""2021-02-25T06:01:46.860Z""",33.4,75.3
"""2021-02-25T06:01:49.861Z""",33.4,75.4
"""2021-02-25T06:01:52.858Z""",33.4,75.4
"""2021-02-25T06:01:55.861Z""",33.4,75.4
"""2021-02-25T06:01:58.858Z""",33.4,75.3
"""2021-02-25T06:02:01.860Z""",33.4,75.3
"""2021-02-25T06:02:04.857Z""",33.3,73.6
"""2021-02-25T06:02:07.860Z""",33.3,75.1
"""2021-02-25T06:02:10.860Z""",33.3,74.3
"""2021-02-25T06:02:13.858Z""",33.2,75
"""2021-02-25T06:02:16.861Z""",33.3,75.2
"""2021-02-25T06:02:19.857Z""",33.3,73.9
"""2021-02-25T06:02:22.863Z""",33.2,75.2
"""2021-02-25T06:02:25.860Z""",33.3,75.4
"""2021-02-25T06:02:28.857Z""",33.2,75.5
"""2021-02-25T06:02:31.861Z""",33.2,74
"""2021-02-25T06:02:34.858Z""",33.3,75.5
"""2021-02-25T06:02:37.860Z""",33.3,75.6
"""2021-02-25T06:02:40.859Z""",33.2,75.5
"""2021-02-25T06:02:43.860Z""",33.3,75.5
"""2021-02-25T06:02:46.853Z""",33.3,74.1
"""2021-02-25T06:02:49.858Z""",33.3,75.4
"""2021-02-25T06:02:52.861Z""",33.2,74.1
"""2021-02-25T06:02:55.858Z""",33.2,75.6
"""2021-02-25T06:02:58.857Z""",33.2,75.5
"""2021-02-25T06:03:01.860Z""",33.2,74.6
"""2021-02-25T06:03:04.858Z""",33.2,75.4
"""2021-02-25T06:03:07.860Z""",33.2,74
"""2021-02-25T06:03:10.860Z""",33.2,74.1
"""2021-02-25T06:03:13.858Z""",33.2,75.3
"""2021-02-25T06:03:16.860Z""",33.2,75.4
"""2021-02-25T06:03:19.859Z""",33.1,74
"""2021-02-25T06:03:22.860Z""",33.2,75.5
"""2021-02-25T06:03:25.859Z""",33.2,75.5
"""2021-02-25T06:03:28.857Z""",33.1,74
"""2021-02-25T06:03:31.860Z""",33.1,74.5
"""2021-02-25T06:03:34.859Z""",33.1,75.3
"""2021-02-25T06:03:37.857Z""",33.1,75.5
"""2021-02-25T06:03:40.861Z""",33.1,75.5
"""2021-02-25T06:03:43.860Z""",33.1,74.1
"""2021-02-25T06:03:46.857Z""",33,73.8
"""2021-02-25T06:03:49.860Z""",33,75
"""2021-02-25T06:03:52.857Z""",33,75
"""2021-02-25T06:03:55.860Z""",33,75
"""2021-02-25T06:03:58.860Z""",33,75
"""2021-02-25T06:04:01.858Z""",33,75.1
"""2021-02-25T06:04:04.860Z""",32.9,73.8
"""2021-02-25T06:04:07.857Z""",32.9,75.1
"""2021-02-25T06:04:10.860Z""",32.9,75.2
"""2021-02-25T06:04:13.859Z""",32.9,75.3
"""2021-02-25T06:04:16.858Z""",32.9,75.3
"""2021-02-25T06:04:19.860Z""",32.9,74.1
"""2021-02-25T06:04:22.858Z""",32.9,74.6
"""2021-02-25T06:04:25.862Z""",32.9,75.4
"""2021-02-25T06:04:28.857Z""",32.9,75.4
"""2021-02-25T06:04:31.858Z""",32.9,75.4
"""2021-02-25T06:04:34.860Z""",32.9,74.3
"""2021-02-25T06:04:37.857Z""",32.9,75.7
"""2021-02-25T06:04:40.860Z""",32.9,75.7
"""2021-02-25T06:04:43.860Z""",32.9,75.6
"""2021-02-25T06:04:46.857Z""",32.9,74.3
"""2021-02-25T06:04:49.859Z""",32.9,75.6
"""2021-02-25T06:04:52.868Z""",32.8,74.8
"""2021-02-25T06:04:55.858Z""",32.8,75.7
"""2021-02-25T06:04:58.859Z""",32.8,74.4
"""2021-02-25T06:05:01.859Z""",32.9,75.9
"""2021-02-25T06:05:04.858Z""",32.9,75.9
"""2021-02-25T06:05:07.861Z""",32.9,74.6
"""2021-02-25T06:05:10.857Z""",33,74.7
"""2021-02-25T06:05:13.860Z""",33,74.7
"""2021-02-25T06:05:16.857Z""",33,76.1
"""2021-02-25T06:05:19.864Z""",33,76.4
"""2021-02-25T06:05:22.860Z""",33,76.3
"""2021-02-25T06:05:25.857Z""",33,75
"""2021-02-25T06:05:28.859Z""",33,76.3
"""2021-02-25T06:05:31.857Z""",33.1,74.9
"""2021-02-25T06:05:34.860Z""",33.1,76.2
"""2021-02-25T06:05:37.859Z""",33.1,76.2
"""2021-02-25T06:05:40.857Z""",33.1,76.2
"""2021-02-25T06:05:43.860Z""",33.1,75.4
"""2021-02-25T06:05:46.857Z""",33.1,76.2
"""2021-02-25T06:05:49.859Z""",33.1,76.1
"""2021-02-25T06:05:52.859Z""",33.1,76.1
"""2021-02-25T06:05:55.860Z""",33.1,76.1
"""2021-02-25T06:05:58.859Z""",33.1,75
"""2021-02-25T06:06:01.857Z""",33.2,76.2
"""2021-02-25T06:06:04.859Z""",33.1,74.8
"""2021-02-25T06:06:07.859Z""",33.2,76.2
"""2021-02-25T06:06:10.856Z""",33.2,76.1
"""2021-02-25T06:06:13.860Z""",33.2,75.2
"""2021-02-25T06:06:16.860Z""",33.2,74.8
"""2021-02-25T06:06:19.858Z""",33.2,76.2
"""2021-02-25T06:06:22.859Z""",33.2,76.2
"""2021-02-25T06:06:25.858Z""",33.2,76.2
"""2021-02-25T06:06:28.871Z""",33.2,74.9
"""2021-02-25T06:06:31.859Z""",33.1,76.1
"""2021-02-25T06:06:34.857Z""",33.2,76.2
"""2021-02-25T06:06:37.856Z""",33.2,76.1
"""2021-02-25T06:06:40.858Z""",33.2,76
"""2021-02-25T06:06:43.857Z""",33.2,76
"""2021-02-25T06:06:46.856Z""",33.2,74.8
"""2021-02-25T06:06:49.860Z""",33.3,76.2
"""2021-02-25T06:06:52.856Z""",33.2,76
"""2021-02-25T06:06:55.859Z""",33.2,76
"""2021-02-25T06:06:58.857Z""",33.3,75.9
"""2021-02-25T06:07:01.857Z""",33.3,76
"""2021-02-25T06:07:04.860Z""",33.3,75.1
"""2021-02-25T06:07:07.856Z""",33.4,76.1
"""2021-02-25T06:07:10.859Z""",33.4,76.2
"""2021-02-25T06:07:13.858Z""",33.4,76.1
"""2021-02-25T06:07:16.858Z""",33.4,76.2
"""2021-02-25T06:07:19.857Z""",33.4,76.2
"""2021-02-25T06:07:22.859Z""",33.3,76
"""2021-02-25T06:07:25.859Z""",33.4,76
"""2021-02-25T06:07:28.857Z""",33.4,75.8
"""2021-02-25T06:07:31.859Z""",33.4,75.7
"""2021-02-25T06:07:34.861Z""",33.4,75.6
"""2021-02-25T06:07:37.856Z""",33.4,75.6
"""2021-02-25T06:07:40.860Z""",33.4,75.7
"""2021-02-25T06:07:43.857Z""",33.4,75.5
"""2021-02-25T06:07:46.861Z""",33.4,74.2
"""2021-02-25T06:07:49.860Z""",33.4,75.6
"""2021-02-25T06:07:52.857Z""",33.4,75.7
"""2021-02-25T06:07:55.859Z""",33.4,75.7
"""2021-02-25T06:07:58.858Z""",33.4,75.8
"""2021-02-25T06:08:01.856Z""",33.4,75.8
"""2021-02-25T06:08:04.859Z""",33.4,75.8
"""2021-02-25T06:08:07.859Z""",33.4,74.4
"""2021-02-25T06:08:10.855Z""",33.4,75.8
"""2021-02-25T06:08:13.859Z""",33.3,76
"""2021-02-25T06:08:16.860Z""",33.3,76.1
"""2021-02-25T06:08:19.856Z""",33.4,76
"""2021-02-25T06:08:22.861Z""",33.3,75.8
"""2021-02-25T06:08:25.857Z""",33.4,74.4
"""2021-02-25T06:08:28.859Z""",33.4,74.4
"""2021-02-25T06:08:31.859Z""",33.4,75.6
"""2021-02-25T06:08:34.857Z""",33.4,75.7
"""2021-02-25T06:08:37.859Z""",33.4,75.7
"""2021-02-25T06:08:40.856Z""",33.4,75.7
"""2021-02-25T06:08:43.858Z""",33.4,75.7
"""2021-02-25T06:08:46.859Z""",33.4,75.7
"""2021-02-25T06:08:49.856Z""",33.5,74.5
"""2021-02-25T06:08:52.859Z""",33.4,75.8
"""2021-02-25T06:08:55.856Z""",33.5,75.1
"""2021-02-25T06:08:58.858Z""",33.5,76
"""2021-02-25T06:09:01.858Z""",33.4,75.9
"""2021-02-25T06:09:04.856Z""",33.5,75.8
"""2021-02-25T06:09:07.859Z""",33.5,75.8
"""2021-02-25T06:09:10.855Z""",33.6,76
"""2021-02-25T06:09:13.859Z""",33.5,75.9
"""2021-02-25T06:09:16.860Z""",33.6,76
"""2021-02-25T06:09:19.857Z""",33.5,75.8
"""2021-02-25T06:09:22.858Z""",33.6,74.4
"""2021-02-25T06:09:25.856Z""",33.6,74.3
"""2021-02-25T06:09:28.859Z""",33.6,75.7
"""2021-02-25T06:09:31.859Z""",33.6,75.7
"""2021-02-25T06:09:34.856Z""",33.6,75.7
"""2021-02-25T06:09:37.861Z""",33.6,75.7
"""2021-02-25T06:09:40.859Z""",33.6,74.2
"""2021-02-25T06:09:43.855Z""",33.6,75.4
"""2021-02-25T06:09:46.859Z""",33.7,74.6
"""2021-02-25T06:09:49.855Z""",33.7,75.5
"""2021-02-25T06:09:52.858Z""",33.7,74.1
"""2021-02-25T06:09:55.858Z""",33.7,75.3
"""2021-02-25T06:09:58.856Z""",33.7,75.3
"""2021-02-25T06:10:01.859Z""",33.8,74.1
"""2021-02-25T06:10:04.856Z""",33.8,75.4
"""2021-02-25T06:10:07.859Z""",33.8,75.3
"""2021-02-25T06:10:10.858Z""",33.8,75.2
"""2021-02-25T06:10:13.856Z""",33.8,75.1
"""2021-02-25T06:10:16.860Z""",33.8,74.4
"""2021-02-25T06:10:19.856Z""",33.9,75.1
"""2021-02-25T06:10:22.860Z""",33.9,75.2
"""2021-02-25T06:10:25.863Z""",33.9,75.1
"""2021-02-25T06:10:28.858Z""",33.9,74.9
"""2021-02-25T06:10:31.856Z""",33.9,74.9
"""2021-02-25T06:10:34.858Z""",33.9,74.8
"""2021-02-25T06:10:37.856Z""",33.9,74.8
"""2021-02-25T06:10:40.859Z""",33.9,74.7
"""2021-02-25T06:10:43.855Z""",33.9,74.6
"""2021-02-25T06:10:46.858Z""",33.9,73.3
"""2021-02-25T06:10:49.858Z""",33.9,74.4
"""2021-02-25T06:10:52.855Z""",33.9,72.9
"""2021-02-25T06:10:55.858Z""",33.9,74.1
"""2021-02-25T06:10:58.856Z""",33.9,74.1
"""2021-02-25T06:11:01.859Z""",33.9,74.1
"""2021-02-25T06:11:04.855Z""",33.9,74
"""2021-02-25T06:11:07.857Z""",33.9,73.2
"""2021-02-25T06:11:10.858Z""",33.9,72.8
"""2021-02-25T06:11:13.855Z""",33.8,74.1
"""2021-02-25T06:11:16.858Z""",33.8,74.2
"""2021-02-25T06:11:19.856Z""",33.8,74.2
"""2021-02-25T06:11:22.859Z""",33.8,74.2
"""2021-02-25T06:11:25.861Z""",33.8,72.9
"""2021-02-25T06:11:28.857Z""",33.7,74.3
"""2021-02-25T06:11:31.859Z""",33.8,73.1
"""2021-02-25T06:11:34.856Z""",33.7,74.2
"""2021-02-25T06:11:37.860Z""",33.7,73.4
"""2021-02-25T06:11:40.855Z""",33.7,74.6
"""2021-02-25T06:11:43.857Z""",33.7,74.5
"""2021-02-25T06:11:46.859Z""",33.7,73.3
"""2021-02-25T06:11:49.856Z""",33.7,74.7
"""2021-02-25T06:11:52.858Z""",33.8,74.8
"""2021-02-25T06:11:55.859Z""",33.7,74.8
"""2021-02-25T06:11:58.856Z""",33.7,73.5
"""2021-02-25T06:12:01.858Z""",33.7,74.8
"""2021-02-25T06:12:04.858Z""",33.7,73.3
"""2021-02-25T06:12:07.856Z""",33.7,74.8
"""2021-02-25T06:12:10.859Z""",33.7,74.7
"""2021-02-25T06:12:13.861Z""",33.7,73.4
"""2021-02-25T06:12:16.855Z""",33.7,74.7
"""2021-02-25T06:12:19.865Z""",33.6,74.7
"""2021-02-25T06:12:22.859Z""",33.6,73.2
"""2021-02-25T06:12:25.856Z""",33.6,74.5
"""2021-02-25T06:12:28.858Z""",33.6,73.2
"""2021-02-25T06:12:31.859Z""",33.7,73.4
"""2021-02-25T06:12:34.855Z""",33.7,73.5
"""2021-02-25T06:12:37.859Z""",33.6,74.7
"""2021-02-25T06:12:40.856Z""",33.6,74.8
"""2021-02-25T06:12:43.858Z""",33.7,73.5
"""2021-02-25T06:12:46.855Z""",33.6,74.8
"""2021-02-25T06:12:49.858Z""",33.6,74.9
"""2021-02-25T06:12:52.858Z""",33.6,73.6
"""2021-02-25T06:12:55.855Z""",33.6,75
"""2021-02-25T06:12:58.858Z""",33.6,74.2
"""2021-02-25T06:13:01.856Z""",33.6,73.6
"""2021-02-25T06:13:04.858Z""",33.6,74.8
"""2021-02-25T06:13:07.858Z""",33.6,73.5
"""2021-02-25T06:13:10.856Z""",33.6,73.5
"""2021-02-25T06:13:13.858Z""",33.6,73.5
"""2021-02-25T06:13:16.858Z""",33.6,74.8
"""2021-02-25T06:13:19.858Z""",33.6,73.5
"""2021-02-25T06:13:22.858Z""",33.6,74.8
"""2021-02-25T06:13:25.855Z""",33.5,74.8
"""2021-02-25T06:13:28.859Z""",33.6,74.9
"""2021-02-25T06:13:31.863Z""",33.6,74.9
"""2021-02-25T06:13:34.855Z""",33.5,74.8
"""2021-02-25T06:13:37.858Z""",33.6,75
"""2021-02-25T06:13:40.861Z""",33.6,73.7
"""2021-02-25T06:13:43.856Z""",33.5,74.9
"""2021-02-25T06:13:46.857Z""",33.5,73.7
"""2021-02-25T06:13:49.856Z""",33.6,73.8
"""2021-02-25T06:13:52.858Z""",33.5,75.2
"""2021-02-25T06:13:55.858Z""",33.5,73.9
"""2021-02-25T06:13:58.857Z""",33.6,74.1
"""2021-02-25T06:14:01.858Z""",33.6,73.9
"""2021-02-25T06:14:04.858Z""",33.5,75.3
"""2021-02-25T06:14:07.856Z""",33.6,75.3
"""2021-02-25T06:14:10.859Z""",33.5,75.2
"""2021-02-25T06:14:13.856Z""",33.6,75.3
"""2021-02-25T06:14:16.856Z""",33.5,74.4
"""2021-02-25T06:14:19.861Z""",33.5,74.2
"""2021-02-25T06:14:22.855Z""",33.6,75
"""2021-02-25T06:14:25.858Z""",33.5,75
"""2021-02-25T06:14:28.858Z""",33.5,75.1
"""2021-02-25T06:14:31.856Z""",33.5,73.6
"""2021-02-25T06:14:34.858Z""",33.5,75
"""2021-02-25T06:14:37.860Z""",33.5,75.1
"""2021-02-25T06:14:40.855Z""",33.5,75.2
"""2021-02-25T06:14:43.858Z""",33.5,75.1
"""2021-02-25T06:14:46.856Z""",33.5,73.7
"""2021-02-25T06:14:49.859Z""",33.5,75.1
"""2021-02-25T06:14:52.855Z""",33.5,75.1
"""2021-02-25T06:14:55.857Z""",33.5,73.8
"""2021-02-25T06:14:58.858Z""",33.5,73.7
"""2021-02-25T06:15:01.856Z""",33.5,75.2
"""2021-02-25T06:15:04.859Z""",33.5,73.9
"""2021-02-25T06:15:07.855Z""",33.5,75.3
"""2021-02-25T06:15:10.858Z""",33.6,74
"""2021-02-25T06:15:13.858Z""",33.5,74
"""2021-02-25T06:15:16.855Z""",33.5,73.9
"""2021-02-25T06:15:19.858Z""",33.6,75.2
"""2021-02-25T06:15:22.860Z""",33.6,75.3
"""2021-02-25T06:15:25.855Z""",33.6,73.9
"""2021-02-25T06:15:28.858Z""",33.6,73.8
"""2021-02-25T06:15:31.856Z""",33.6,75.1
"""2021-02-25T06:15:34.857Z""",33.5,74.9
"""2021-02-25T06:15:37.856Z""",33.6,75.3
"""2021-02-25T06:15:40.859Z""",33.6,74.6
"""2021-02-25T06:15:43.857Z""",33.6,75.2
"""2021-02-25T06:15:46.855Z""",33.6,75
"""2021-02-25T06:15:49.858Z""",33.6,74.9
"""2021-02-25T06:15:52.860Z""",33.6,74.9
"""2021-02-25T06:15:55.855Z""",33.6,74.8
"""2021-02-25T06:15:58.858Z""",33.6,74.7
"""2021-02-25T06:16:01.855Z""",33.6,73.4
"""2021-02-25T06:16:04.857Z""",33.6,74.8
"""2021-02-25T06:16:07.858Z""",33.6,73.6
